filename,class
84bbd36f_Algometer Pain-2 S019 06.jpg,none
84c2d6c5_S020A 10.jpg,mild
84c5b186_S055F 12.jpg,none
84c803d0_S003L 05.jpg,none
84c9d2ce_Posed Pain S060 11.jpg,none
84cc87f4_Laser Pain S014 08.jpg,none
84d18e31_S041L 21.jpg,mild
84d494f7_S013L 17.jpg,none
84d70f32_Neutral S068 05.jpg,none
84d8bc61_S058L 18.jpg,none
84db68c5_Posed Pain S032 17.jpg,none
84e01ab6_Algometer Pain S056 15.jpg,moderate
84e1bd5a_S014A 14.jpg,none
84e37dc9_Laser Pain-2 S029 21.jpg,moderate
84e88637_S020L 19.jpg,none
84f639aa_Neutral S020 04.jpg,none
84f80a94_S007F 11.jpg,none
84f8fe46_Neutral S040 08.jpg,none
84fffa17_S045F 11.jpg,none
8507b4be_Algometer Pain S034 14.jpg,mild
8507faf1_Algometer Pain-1 S019 15.jpg,moderate
850b1815_S002F 06.jpg,none
850da827_S045L 05.jpg,none
8511ca00_S025L 08.jpg,none
8511e20f_Neutra S005 09.jpg,none
85163529_Neutra S006 16.jpg,none
8516dc3a_Algometer Pain S045 09.jpg,none
851cc500_S060L 12.jpg,none
851d6113_Neutral S067 14.jpg,none
851da6ad_Posed Pain S053 10.jpg,none
851ee49b_Algometer Pain S039 12.jpg,none
851fd1fa_Neutral S009 09.jpg,none
852619cb_Neutral S062 03.jpg,none
8527d287_S002F 15.jpg,mild
852cd6c7_S007F 11.jpg,mild
852ec61f_Algometer Pain S059 21.jpg,none
8537fe47_S025N 17.jpg,none
8539aaa7_Algometer Pain S035 09.jpg,none
853a042b_Laser Pain S049 10.jpg,none
853ab105_S021L 12.jpg,none
853baa1f_Posed Pain S046 04.jpg,none
853d7648_S015A 09.jpg,mild
853e0642_S006F 22.jpg,none
853f1be5_S006F 09_1.jpg,none
85429649_S024L 22.jpg,none
854461a0_Posed Pain S064 03.jpg,none
85479764_Neutral S062 06.jpg,none
8547c276_Posed Pain S020 07.jpg,none
854a7ac9_Neutral S046 08.jpg,mild
854f608b_S066L 05.jpg,none
854fbf86_Neutral S032 19.jpg,mild
8559028a_S002F 03.jpg,mild
85674bea_Algometer Pain S042 14.jpg,none
856c68cd_Neutral S061 10.jpg,none
8570a3b8_Algometer Pain S058 12.jpg,none
8573a521_Neutral S066 14.jpg,mild
85745074_S055L 21.jpg,none
857a7f55_Neutral S065 02.jpg,none
857b3b81_Laser Pain S023 14.jpg,none
857c51dc_Neutral S063 13.jpg,mild
857d6210_S006F 21.jpg,mild
85845ffd_S005L 05.jpg,none
85852e16_Laser Pain S014 05.jpg,none
858e914e_Laser Pain S044 13.jpg,none
8590af46_Neutral S015 15.jpg,none
8591081a_S011F 18.jpg,none
8591f402_Algometer Pain S018 20.jpg,none
85972881_S068L 16.jpg,none
85981cdc_Neutral S038 02.jpg,none
85991144_S064L 12.jpg,none
859df181_Algometer Pain S035 12.jpg,moderate
859f7179_Neutral S003 04.jpg,none
85a1848e_S053L 10.jpg,none
85a8eeac_S031L 16.jpg,none
85aa6ffb_Algometer Pain S028 04.jpg,none
85aa7e38_Neutral S017 06.jpg,moderate
85b00bec_S036N 10.jpg,none
85b01adc_S002L 07.jpg,none
85b0b2dc_Laser Pain S001 08_1.jpg,mild
85b3b00a_S015A 14.jpg,none
85b52bd1_Neutral S033 16.jpg,mild
85b601ee_S043L 21.jpg,moderate
85b80243_Posed Pain-2 S052 07 (2).jpg,none
85b8a1e0_S036A 20.jpg,none
85bd59b1_Algometer Pain S055 22.jpg,none
85be45e0_Neutral S039 15.jpg,mild
85be7e61_Neutral S018 07.jpg,none
85c1b383_Posed Pain S031 11.jpg,none
85ca032f_Neutral S011 21.jpg,none
85cc93a9_S024L 17.jpg,none
85ce4db5_Neutral S030 13.jpg,none
85ce4f19_Neutral S054 03.jpg,none
85cfe1f7_S035L 10.jpg,none
85cffb96_S019F 22.jpg,moderate
85d1c011_Posed Pain S056 16.jpg,none
85d2ec69_L�ser S019 07.jpg,none
85d664cd_Algometer Pain S037 15.jpg,none
85d67cb8_L�ser S011 04.jpg,none
85db5765_Algometer Pain S045 03.jpg,mild
85dce7ba_S019F 04.jpg,none
85de58e8_Algometer Pain S035 08.jpg,mild
85df813b_Algometer Pain S045 04.jpg,none
85dfce63_S061A 10.jpg,none
85e19840_Posed Pain S028 05.jpg,none
85e2bce6_Neutral S056 11.jpg,none
85e3b20a_S059L 09.jpg,none
85e50377_Posed Pain1 28.jpg,none
85e97ee3_Neutral S002 16.jpg,none
85efe1bf_S057L 16.jpg,none
85f1878d_Laser Pain S014 06.jpg,mild
85f5f67a_S001F 15.jpg,mild
85f78ed1_S018F 21.jpg,none
85f7996a_Neutra S005 17.jpg,mild
85f7d3ac_Algometer Pain S041 21.jpg,mild
85f8a15c_S042L 15.jpg,mild
85fcae9f_Posed Pain S027 07.jpg,moderate
85fe9640_S042L 16.jpg,none
8600f6d5_Neutral S040 20.jpg,none
860ef0c7_Neutral S047 17.jpg,none
860fa8fe_Neutral S044 11.jpg,none
861ff8b2_Neutral S0036 07.jpg,none
8620334f_S067A 16.jpg,none
8624a5b3_Neutral S038 12.jpg,none
8627d544_S038A 15.jpg,none
862eab4d_Posed Pain S021 07.jpg,moderate
86359938_Algometer Pain-2 S032 19.jpg,none
863875fc_Laser Pain S006 07.jpg,none
8638f344_Posed Pain S036 16.jpg,mild
863aa5db_Posed Pain S026 07.jpg,none
863cfeb5_S045F 04.jpg,none
863d144f_Posed Pain S061 18.jpg,none
864016db_S047A 05.jpg,none
86432de3_Posed Pain S032 17.jpg,moderate
8644f3b5_Neutral S030 18.jpg,none
86498e21_S056L 06.jpg,none
864e10ff_S042F 07.jpg,none
8657ce02_S055L 21.jpg,none
865ae112_Posed Pain S061 03.jpg,mild
8669db4f_S065A 13.jpg,none
866ce2ca_S065L 20.jpg,none
86754bf4_Laser Pain S048 03.jpg,none
867e5af9_Posed Pain1 13.jpg,none
8681317c_S011F 12.jpg,none
868cd8d0_Neutral S030 19.jpg,none
8690ff0b_S042L 19.jpg,none
869305ea_Neutral S024 07.jpg,mild
86962d65_S016L 13.jpg,none
86986aea_Colour-S011A 14.jpg,moderate
869a90be_Neutral S068 14.jpg,none
869b8a66_Neutral S029 17.jpg,none
869c7fcc_S019F 13.jpg,severe
869e8fc5_S033L 21.jpg,none
86a0820c_S051L 14.jpg,none
86a0f899_Neutral S066 10.jpg,none
86a23efc_S048A 08.jpg,mild
86a4a282_S040L 10.jpg,mild
86a9fb4a_Posed Pain S060 20.jpg,none
86aee1cd_Posed Pain S021 14.jpg,mild
86b1e1e8_Laser Pain S001 08_1.jpg,none
86b3a889_S009L 13.jpg,none
86b89890_S057A 09.jpg,mild
86ba3f3e_S003L 16.jpg,none
86bd12f0_S014A 10.jpg,none
86bdf6a0_Algometer Pain S035 14.jpg,mild
86beabed_S054A 07.jpg,none
86c24c2d_Neutral S058 20.jpg,none
86c25e72_Posed Pain S025 05.jpg,none
86c5a050_S064L 20.jpg,none
86c90410_Algometer Pain S025 03.jpg,none
86cff8db_S024L 22.jpg,none
86d7fbf4_Neutral S052 04.jpg,none
86d8791a_Neutral S033 15.jpg,none
86d99bba_Neutral S044 17.jpg,none
86dba047_Algometer Pain S023 21.jpg,none
86dccddc_S023N 03.jpg,mild
86dd3366_Neutral S015 18.jpg,mild
86e32600_S016L 03.jpg,none
86e5e30e_Neutral S017 20.jpg,none
86f0108d_Neutral S011 16.jpg,none
86f396c4_Colour-S028L 20.jpg,none
86f66eb8_Neutral S065 03.jpg,none
86f8e2ea_S053L 22.jpg,mild
86f9ffc4_S008F 18.jpg,none
86feff6f_Neutral S045 07.jpg,none
87015ee7_Posed Pain S043 15.jpg,mild
8705b254_S024F 14.jpg,mild
870ad59b_S057A 14.jpg,none
870bd35b_Algometer Pain S028 22.jpg,none
87120413_Laser Pain S036 21.jpg,none
8716fe74_Posed Pain S053 17.jpg,none
8718d9a5_S023N 17.jpg,none
8719a196_Algometer Pain-2 S032 23.jpg,severe
871d9545_S030A 20.jpg,none
8721849b_Posed Pain S051 08.jpg,none
87224304_Posed Pain S040 03.jpg,none
87253cb1_Posed Pain S032 15.jpg,none
872661f3_Algometer Pain S025 20.jpg,none
872a1616_Neutral S049 07.jpg,none
872aeac1_S032L 04.jpg,none
872b55e8_Neutral S058 20.jpg,none
872c9c47_Neutral S065 08.jpg,none
873912c8_Posed Pain S039 04.jpg,none
873a6d18_S006F 20.jpg,mild
873b681f_Neutral S068 16.jpg,none
873d0eba_S028N 18.jpg,none
873fcd83_S012F 21.jpg,none
87450fad_L�ser S011 18.jpg,none
8745ce24_Neutral S056 19.jpg,none
87464897_S055L 07.jpg,none
8747d13d_S034L 20.jpg,none
874de8c5_S017L 12.jpg,none
874efe65_S046L 14.jpg,none
875978fa_S013A 11_1.jpg,mild
875d3528_Neutral S064 21.jpg,mild
875f9860_S045L 03.jpg,none
87611d8e_Neutral S039 18.jpg,mild
8763aa88_Posed Pain S060 06.jpg,mild
87661f88_Laser Pain S030 03.jpg,none
876e0445_Neutral S045 12.jpg,none
8772ca96_Neutral S013 18.jpg,mild
8772ca97_Neutral S0036 14.jpg,none
87733735_Algometer Pain-1 S019 15.jpg,none
87743e13_Algometer Pain S056 11.jpg,mild
87752b1a_Algometer Pain S007 04.jpg,none
8775d1b7_Colour-S028L 18.jpg,none
8775e9a4_S002L 22.jpg,none
87761db8_Neutral S054 17.jpg,none
87763c37_Neutral S003 04.jpg,none
877a0591_S005L 16.jpg,none
877b3251_S021A 08.jpg,none
877e009d_Algometer Pain-2 S019 12.jpg,mild
8782084e_Neutral S024 16.jpg,none
87840913_Posed Pain S058 16.jpg,none
87849ce0_Posed Pain S028 18.jpg,none
8784dd68_Neutral S066 06.jpg,none
8786c990_Posed Pain S065 13.jpg,none
878baee3_Neutral S054 12.jpg,mild
8791ad13_Neutral S032 11.jpg,none
879295e9_Neutral S055 14.jpg,none
87948e91_Laser Pain S048 06.jpg,none
8799c8d2_Posed Pain S039 13.jpg,mild
87a3775f_Algometer Pain S046 11.jpg,mild
87a3b1eb_S025L 15.jpg,none
87a5f235_S022F 04.jpg,none
87ab9e89_S002L 10.jpg,none
87b99033_Laser Pain S036 09.jpg,none
87b9e3a2_Neutral S013 05.jpg,none
87bda30d_Posed Pain-1 S052 05.jpg,none
87c717f2_Neutral S001 12.jpg,none
87c8e533_S037L 10.jpg,none
87cc18f0_Algometer Pain S059 16.jpg,none
87d0265e_Algometer Pain S058 14.jpg,none
87d81828_S023F 05.jpg,none
87d92773_Algometer Pain-2 S032 15.jpg,moderate
87dbf46d_S013A 15.jpg,mild
87dcfbc0_S006F 19.jpg,mild
87e121fc_Algometer Pain S042 09.jpg,none
87e26240_S054L 12.jpg,none
87e5d58f_Algometer Pain S027 15.jpg,none
87e64584_Posed Pain S054 18.jpg,mild
87ecfa20_Algometer Pain-1 S032 05.jpg,mild
87efb98e_S036N 03.jpg,none
87f0af5c_Algometer Pain S058 09.jpg,none
87f326de_S018F 06.jpg,none
87f79530_Neutral S008 04.jpg,none
87f8aa73_Neutral S0036 11.jpg,none
87fca3c4_S054L 09.jpg,none
880136a9_Posed Pain1 11.jpg,none
880819a8_S030F 18.jpg,none
88091831_Neutral S022 05.jpg,none
880a109e_S031L 22.jpg,none
881aab51_Neutral S066 18.jpg,none
881bc379_Neutral S060 20.jpg,none
881d97ae_S003F 13.jpg,mild
88216db1_S027N 21.jpg,none
88241451_Colour-S010A 04.jpg,none
882519b0_S053L 08.jpg,none
88268464_Algometer Pain S031 08.jpg,mild
882feea4_Algometer Pain S042 10.jpg,mild
8830bcf4_Posed Pain S047 10.jpg,mild
883fead0_S063L 10.jpg,none
8843a617_S055L 16.jpg,moderate
8845d093_Neutral S010  16.jpg,none
884d9589_S040L 07.jpg,none
88504f31_S015A 19.jpg,none
88514b21_S037L 08.jpg,none
88551556_Posed Pain-2 S052 03.jpg,none
885a74c0_Neutral S035 11.jpg,none
885cf5aa_S055F 17.jpg,moderate
885e99f7_S043A 08.jpg,none
8863bbde_Algometer Pain S056 13.jpg,moderate
886589f5_Posed Pain S058 10.jpg,none
88680d11_S004L 18.jpg,none
88691de2_Neutral S009 08.jpg,none
886c1dd1_Posed Pain S040 16.jpg,mild
886f0670_S043L 17.jpg,mild
886f18ac_Algometer Pain S024 19.jpg,none
887156bd_Algometer Pain S006 21.jpg,mild
8872432a_S053A 21.jpg,mild
887421ba_S004A 16.jpg,none
88747ab2_Posed Pain S059 18.jpg,none
88754d32_Neutral S055 19.jpg,none
887a0953_Neutral S037 07.jpg,none
887c0fed_S054L 06.jpg,none
887e54f6_Fingido S062 07.jpg,moderate
88800ec2_Posed Pain S051 15.jpg,none
8880f9d2_Posed Pain S043 12.jpg,none
888164ab_Algometer Pain S012 18.jpg,mild
8882d4b8_Neutral S020 09.jpg,none
888482c0_Algometer Pain S008 22.jpg,none
88867b5a_Neutral S068 04.jpg,none
88879c5e_Laser Pain-1 S029 20.jpg,moderate
888cadbf_S042L 18.jpg,none
888e9c26_S025N 06.jpg,mild
889091eb_S058L 19.jpg,mild
8890f420_S052L 16.jpg,moderate
8894a7d0_S068F 07.jpg,none
8894a96f_Posed Pain-2 S052 13 (2).jpg,mild
8895039a_S038A 19.jpg,none
889796c9_Fingido S062 03.jpg,none
88979d6d_S061A 13.jpg,none
889b290c_S062L 22.jpg,none
88a75fe7_S060A 13.jpg,none
88a794e3_S030A 07.jpg,none
88a9de30_S053L 09.jpg,none
88ac1b2a_Posed Pain S059 07.jpg,moderate
88b0bf56_Neutral S064 08.jpg,mild
88b34da1_Neutral S048 08.jpg,none
88b4c0a7_S016A 10.jpg,none
88b59ba2_S026A 09.jpg,mild
88b7b847_S038A 05.jpg,none
88bd3e7a_S019F 18.jpg,moderate
88c003d8_S066L 18.jpg,none
88c1d035_Posed Pain S032 11.jpg,none
88c26209_S047L 03.jpg,none
88c34660_Algometer Pain S025 13.jpg,mild
88c7d2fc_S041F 07.jpg,none
88cd0e6f_Posed Pain S034 18.jpg,mild
88ce77a2_Algometer Pain S029 04.jpg,none
88ced786_S062L 21.jpg,none
88d0ff76_S043L 19.jpg,mild
88d63bca_S008L 16.jpg,none
88d7ee86_Posed Pain S050 13.jpg,none
88da303a_Posed Pain S016 13.jpg,mild
88e4f267_Neutral S052 14.jpg,none
88e75a8a_Algometer Pain S002 05.jpg,mild
88ecc02b_Laser Pain S015 14.jpg,none
88fd2980_Neutral S033 06.jpg,none
88fd7df1_S064A 18.jpg,none
88fdbe6f_Posed Pain S056 19.jpg,mild
88ff3643_Neutral S019 10.jpg,none
8902a14b_Laser Pain S023 10.jpg,none
8903a1de_S041F 09.jpg,none
89049970_Posed Pain S054 03.jpg,none
8906fcd8_S005F 20.jpg,mild
890e63b4_S048F 22.jpg,none
890fab6f_S030A 06.jpg,none
891044f3_Posed Pain S047 19.jpg,none
89141680_Neutral S033 19.jpg,none
891475ce_S041F 06.jpg,none
8914a5d7_Neutral S062 15.jpg,none
891c09b6_Algometer Pain S005 19.jpg,none
8920fb92_Neutral S011 11.jpg,none
8925be28_Posed Pain S051 12.jpg,none
8928f972_Posed Pain S044 08.jpg,none
8930519b_Posed Pain-2 S052 08.jpg,moderate
89307e83_S018F 08.jpg,mild
8931603c_Posed Pain S010 05.jpg,none
89322749_S020L 13.jpg,none
89360049_S026A 15.jpg,none
89370d9d_S030F 15.jpg,none
89382ae1_Neutral S047 14.jpg,none
89384af1_Posed Pain S035 13.jpg,none
8940f99c_Laser Pain S015 20.jpg,none
89491502_Colour-S010A 17.jpg,none
8949451b_S038A 12.jpg,none
894c6483_Posed Pain-2 S052 13 (2).jpg,severe
894dd5a8_S013A 07.jpg,none
894e5fbb_Posed Pain S059 03.jpg,mild
894f4e59_Posed Pain S010 10.jpg,moderate
89524e25_Neutral S008 16.jpg,none
8954ab38_S037F 12.jpg,none
8954e311_Laser Pain S026 12.jpg,none
89551fdd_Posed Pain S032 04.jpg,mild
8955ad29_Neutral S056 09.jpg,none
8956178d_S064L 16.jpg,mild
89569fcf_S061L 07.jpg,mild
8958e67c_S052L 04.jpg,none
895ac8b5_Algometer Pain S068 09.jpg,none
896171e1_Neutral S039 15.jpg,none
8962a98d_Neutral S053 04.jpg,none
89662343_S034L 21.jpg,none
8969e911_Neutral S008 18.jpg,none
896b5ca4_S012L 19.jpg,none
896c76ae_Algometer Pain S025 07.jpg,severe pain
896cfbff_Neutral S021 13.jpg,none
8970180f_Posed Pain S033 19.jpg,mild
897031a8_S068L 08.jpg,none
89725b17_Posed Pain S065 19.jpg,none
8973d1af_S022F 14.jpg,none
89740adb_Posed Pain S036 09.jpg,none
8978a25c_Neutral S038 13.jpg,none
89798eb2_Neutral S041 08.jpg,mild
8979e8b5_Posed Pain S056 20.jpg,mild
897a52c0_Algometer Pain S058 03.jpg,none
897e8841_Posed Pain S061 19.jpg,mild
897f6cc9_Algometer Pain S039 06.jpg,none
898148f8_Neutral S039 20.jpg,none
89847b07_S026N 19.jpg,none
898741cc_Algometer Pain S002 06.jpg,mild
8988295a_Posed Pain S013 14.jpg,none
8989d7d2_L�ser S022 16.jpg,mild
898cdb8c_Neutral S0036 16.jpg,none
899012ad_S048F 07.jpg,none
89903723_Posed Pain S028 15.jpg,mild
899042d7_Neutral S042 06.jpg,mild
8990a791_S009F 21.jpg,mild
899166ae_Algometer Pain S046 05.jpg,mild
89916d22_Posed Pain-2 S052 22 (2).jpg,moderate
8991f1ed_S025L 12.jpg,mild
899612bc_Posed Pain S061 11.jpg,moderate
8996e5c9_S042L 11.jpg,none
899a028d_Posed Pain-2 S052 18.jpg,none
899a23da_S055F 19.jpg,mild
899da16d_Neutral S059 21.jpg,none
899e85d3_Algometer Pain S034 06.jpg,none
89a2f26f_Laser Pain S030 08.jpg,mild
89a4e582_S057A 18.jpg,none
89a8684a_Neutral S019 13.jpg,none
89ac3419_Posed Pain S054 12.jpg,mild
89ad65e7_Algometer Pain S046 13.jpg,none
89ad9069_S016L 09.jpg,none
89aeb986_Posed Pain S032 13.jpg,none
89b34d06_Posed Pain S020 21.jpg,none
89b4ff2f_Posed Pain S066 21.jpg,none
89b6f663_S057A 20.jpg,none
89b87aa2_S051L 19.jpg,none
89c27eba_S012F 04.jpg,mild
89c5c025_Algometer Pain-2 S052 07 (2).jpg,none
89c96b1a_Neutral S018 08.jpg,none
89cf5a6a_Algometer Pain S040 09.jpg,none
89d225e2_S045L 10.jpg,none
89d6cd5c_Neutral S050 11.jpg,none
89d79c91_Posed Pain S054 10.jpg,none
89d8d18a_Posed Pain S025 08.jpg,none
89da08da_Algometer Pain-1 S019 20.jpg,mild
89e15cfd_Posed Pain1 21.jpg,none
89e4cdbc_S012F 19.jpg,moderate
89e8c7b8_Posed Pain S028 04.jpg,none
89f039ae_Neutral S065 17.jpg,none
89f22afb_Neutral S040 02.jpg,none
89f4f276_S028N 10.jpg,moderate
89f8b8bc_S053A 10.jpg,none
89fe3e06_S022F 15.jpg,none
89ff3039_S001F 03.jpg,none
8a0243fb_S036A 13.jpg,mild
8a054a88_S060L 07.jpg,none
8a08854c_Algometer Pain S031 05.jpg,moderate
8a089037_Laser Pain-2 S029 02.jpg,none
8a093f6c_Neutral S066 12.jpg,none
8a097613_Neutral S038 14.jpg,none
8a0ed10a_Laser Pain S048 10.jpg,none
8a1850e8_S047L 05.jpg,none
8a1c9ea3_S005L 03.jpg,mild
8a1e0a3e_S053A 18.jpg,moderate
8a1e8743_Neutral S047 17.jpg,none
8a2040ac_Posed Pain S013 20.jpg,none
8a20d317_S012F 11.jpg,mild
8a20f023_S020L 10.jpg,moderate
8a218c39_S068F 04.jpg,none
8a225572_Posed Pain S047 15.jpg,mild
8a263f5a_Algometer Pain-1 S032 19.jpg,none
8a26e01b_Algometer Pain S044 14.jpg,none
8a321a86_Posed Pain S047 20.jpg,mild
8a33633d_Neutral S065 07.jpg,mild
8a36b887_Neutral S029 09.jpg,none
8a408356_S053L 06.jpg,none
8a4438db_S045L 15.jpg,none
8a475d93_Neutral S045 04.jpg,none
8a4898a9_Posed Pain S028 05.jpg,none
8a4aa503_Posed Pain S026 07.jpg,mild
8a547c51_S061L 06.jpg,none
8a57a457_Posed Pain S027 20.jpg,none
8a5b19f6_S057A 14.jpg,none
8a5e24a3_Laser Pain S015 13.jpg,none
8a66be4f_Algometer Pain S009 14.jpg,moderate
8a6706fe_Algometer Pain S018 20.jpg,mild
8a6951ee_Laser Pain-1 S029 13.jpg,moderate
8a69838f_Algometer Pain S062 15.jpg,none
8a6eb63d_Neutral S039 13.jpg,none
8a6f2f99_Algometer Pain S027 16.jpg,none
8a6fa52e_Algometer Pain S003 07.jpg,mild
8a709713_S034L 14.jpg,none
8a76c93f_Posed Pain S054 20.jpg,none
8a79404b_Neutral S050 09.jpg,none
8a7bd223_Laser Pain S001 12_1.jpg,none
8a7beeea_Neutral S058 10.jpg,none
8a81dea1_S029F 17.jpg,none
8a82a49a_S002F 11.jpg,none
8a8350d4_Posed Pain S050 07.jpg,moderate
8a84648d_Posed Pain S063 22.jpg,mild
8a84f29b_Neutral S040 15.jpg,none
8a8d577c_S025L 20.jpg,mild
8a97fac7_S015A 04.jpg,none
8a99bd18_Posed Pain S050 12.jpg,none
8a9ebb3b_Posed Pain1 10.jpg,none
8aa1d821_Colour-S010A 20.jpg,none
8aa41b75_S064L 08.jpg,none
8aa4aee0_Posed Pain S040 21.jpg,mild
8aa5116e_S049F 03.jpg,none
8aa5e992_Neutral S056 04.jpg,none
8aaefeb7_S006F 19.jpg,none
8aaf1873_S045L 08.jpg,none
8aaf36fd_Neutra S005 14.jpg,none
8ab04e6f_Laser Pain-1 S029 15.jpg,none
8ab33fc4_Algometer Pain S018 13.jpg,none
8ab4ac7d_Posed Pain S033 10.jpg,moderate
8ab62903_S061A 11.jpg,none
8ab93ec2_Laser Pain S018 05.jpg,mild
8abc280d_Neutral S029 15.jpg,none
8abd98d1_Neutral S030 16.jpg,none
8abdcef3_Algometer Pain S027 08.jpg,none
8ac0c677_Laser Pain S014 12.jpg,none
8ac4f10c_Algometer Pain S046 12.jpg,none
8acac29e_S067L 21.jpg,mild
8ad03e51_Neutral S041 12.jpg,none
8ad22dd4_S057A 21.jpg,none
8ad5c7d2_S008L 09.jpg,none
8adefe94_Neutral S049 18.jpg,mild
8ae151bd_Laser Pain S015 08.jpg,none
8ae1858a_S034N 13.jpg,none
8ae2c086_Neutral S033 20.jpg,none
8ae8ac87_L�ser S022 03.jpg,mild
8af27f9d_S038A 03.jpg,none
8af35536_Neutral S065 13.jpg,none
8af3a34b_Neutral S064 11.jpg,mild
8af90786_Neutral S022 16.jpg,none
8af93e9d_Posed Pain S036 08.jpg,mild
8b066cec_S010L 12.jpg,mild
8b0c8538_S012L 14.jpg,none
8b0da084_Algometer Pain S018 18.jpg,moderate
8b0df73f_S046L 05.jpg,none
8b10d280_Posed Pain S066 14.jpg,mild
8b12fea6_Laser Pain-2 S029 10.jpg,moderate
8b1333fc_Algometer Pain S035 09.jpg,none
8b137fa0_S016L 11.jpg,none
8b15a6d4_S016A 22.jpg,mild
8b18d32a_Algometer Pain S050 19.jpg,none
8b196484_S024F 09.jpg,none
8b1a4fae_Algometer Pain S050 10.jpg,mild
8b1b4ad1_S020A 06.jpg,mild
8b25e276_Algometer Pain S059 14.jpg,none
8b25f97a_Posed Pain S053 22.jpg,none
8b2f6d7e_Algometer Pain S009 07.jpg,moderate
8b351b16_Neutral S062 19.jpg,none
8b3a81a7_S053L 17.jpg,none
8b3c276a_S017A 21.jpg,mild
8b3c6573_S036N 22.jpg,none
8b4b34de_S049A 13.jpg,none
8b4b694d_Neutral S004 08.jpg,none
8b4df331_S052L 18.jpg,none
8b4f6750_Neutral S022 16.jpg,none
8b5570fc_Posed Pain S028 09.jpg,mild
8b5615be_S055L 04.jpg,none
8b569bb0_S054L 14.jpg,none
8b578794_S024F 22.jpg,mild
8b5f9573_S055F 16.jpg,none
8b627aea_S048F 10.jpg,moderate
8b635d89_S064L 05.jpg,none
8b652656_Posed Pain S060 13.jpg,none
8b6599d6_S024F 04.jpg,none
8b66a085_Neutral S054 06.jpg,none
8b6a7e1e_Posed Pain S026 04.jpg,none
8b6cc498_Laser Pain S036 13.jpg,none
8b718885_L�ser S011 05.jpg,moderate
8b733a78_Neutral S045 02.jpg,none
8b745b01_Neutral S063 10.jpg,mild
8b7645a7_S024L 16.jpg,none
8b7aea05_Algometer Pain-2 S032 07.jpg,none
8b7c30e8_S002L 04.jpg,none
8b80f397_Neutral S039 08.jpg,mild
8b817fde_S026N 09.jpg,none
8b832b5b_S016L 20.jpg,none
8b8433a7_S066A 13.jpg,none
8b869640_Algometer Pain-2 S052 05 (2).jpg,none
8b8f5687_Algometer Pain S042 06.jpg,none
8b90548f_Neutral S011 04.jpg,none
8b924e2d_S066L 04.jpg,none
8b94f89f_Posed Pain S013 05.jpg,none
8b992cde_Algometer Pain-2 S032 21.jpg,none
8b99ae24_Algometer Pain S005 21.jpg,none
8b99e7c5_Laser Pain S026 19.jpg,none
8b9c6e08_S024L 20.jpg,mild
8ba194f3_Neutral S058 18.jpg,none
8ba26bdc_Neutral S002 19.jpg,none
8ba6f39a_Neutral S002 10.jpg,none
8ba7841c_S042F 06.jpg,none
8baa98f7_Posed Pain S004 17.jpg,mild
8bb576db_Neutral S010  15.jpg,none
8bb5e4b1_S043A 19.jpg,mild
8bb60024_S055L 22.jpg,none
8bb6e438_S021A 14.jpg,moderate
8bb753d0_Neutral S022 10.jpg,none
8bb7b819_Colour-S010A 07.jpg,none
8bb8a6a9_Algometer Pain S034 13.jpg,none
8bb9f0dd_S039L 16.jpg,mild
8bbbad44_S067L 07.jpg,none
8bbdcfee_Neutral S047 07.jpg,none
8bbe3a7b_S005F 08.jpg,none
8bbe6b4c_Algometer Pain S007 09.jpg,none
8bbf99a1_Neutral S065 14.jpg,none
8bc285c7_S030F 11.jpg,mild
8bc609db_Posed Pain S047 18.jpg,none
8bc76744_Posed Pain S054 13.jpg,none
8bcaddb9_S015F 10.jpg,none
8bd31c3c_S054A 09.jpg,none
8bd8cc93_S068F 13.jpg,none
8bd8fd3f_Neutral S044 05.jpg,none
8bd942d4_S039L 14.jpg,mild
8bdafcef_Posed Pain S043 15.jpg,none
8bddce16_S051N 10.jpg,none
8bdfe38c_Algometer Pain S055 22.jpg,none
8be40120_S015F 05.jpg,none
8be4b227_S027L 18.jpg,none
8be5bdff_S029F 20.jpg,none
8be7b9cf_Algometer Pain S008 12.jpg,none
8bf02979_S051L 11.jpg,none
8bf0911b_Posed Pain S017 11.jpg,moderate
8bf73491_S063A 11.jpg,none
8bf79779_S053L 17.jpg,none
8bf7a863_Algometer Pain S042 08.jpg,none
8bf94f5f_Neutral S020 07.jpg,none
8c018727_S048A 11.jpg,none
8c058c3f_S023N 18.jpg,none
8c064a10_Neutral S0036 17.jpg,none
8c0ae982_Posed Pain S063 08.jpg,none
8c0ce163_Neutral S062 21.jpg,none
8c11bfca_S054A 18.jpg,mild
8c13dfe9_Posed Pain S016 22.jpg,mild
8c15bd4d_S001F 18.jpg,none
8c192ddf_Neutral S059 17.jpg,none
8c1e5fd9_S002F 22.jpg,none
8c1ee067_S049F 09.jpg,none
8c1f234c_Neutral S043 11.jpg,none
8c1f4091_Algometer Pain S037 19.jpg,none
8c1fc864_Laser Pain S030 16.jpg,mild
8c210ef4_S015F 07.jpg,none
8c23e897_Neutral S046 05.jpg,none
8c2b6edd_Neutral S059 19.jpg,none
8c2e0b6a_Algometer Pain S035 15.jpg,none
8c2eeebd_S005F 19.jpg,none
8c2f9cbc_S047A 13.jpg,none
8c30adfb_S037F 17.jpg,mild
8c354332_S066L 19.jpg,none
